,GameID,Date,Team,Opponent,TeamGoals,OpponentGoals,Result,TeamShots,OpponentShots,TeamShotsonTarget,OpponentShotsonTarget,TeamFouls,OpponentFouls,TeamCorners,OpponentCorners,TeamYellowCards,OpponentYellowCards,TeamRedCards,OpponentRedCards,O2.5,U2.5,TeamWinOdds,DrawOdds,OpponentWinOdds,Venue,TeamELO,OpponentELO,ELODif
750,422,2001-11-18,Rostock,Nuernberg,0,2,L,6.0,8.0,4.0,3.0,16.0,12.0,4.0,5.0,2.0,2.0,1.0,0.0,,,,,,Away,1642.15270996,1573.53381348,68.6188964800001
751,422,2001-11-18,Nuernberg,Rostock,2,0,W,8.0,6.0,3.0,4.0,12.0,16.0,5.0,4.0,2.0,2.0,0.0,1.0,,,,,,Home,1573.53381348,1642.15270996,-68.6188964800001
752,423,2001-11-24,Nuernberg,Bayern,0,0,D,11.0,13.0,3.0,5.0,18.0,28.0,4.0,5.0,2.0,2.0,0.0,0.0,,,,,,Away,1584.53552246,1930.44714355,-345.9116210899999
753,423,2001-11-24,Bayern,Nuernberg,0,0,D,13.0,11.0,5.0,3.0,28.0,18.0,5.0,4.0,2.0,2.0,0.0,0.0,,,,,,Home,1930.44714355,1584.53552246,345.9116210899999
754,424,2001-11-24,Cottbus,Stuttgart,0,0,D,4.0,11.0,2.0,5.0,27.0,14.0,3.0,4.0,4.0,3.0,1.0,0.0,,,,,,Home,1602.34265137,1713.21252441,-110.8698730399999
755,424,2001-11-24,Stuttgart,Cottbus,0,0,D,11.0,4.0,5.0,2.0,14.0,27.0,4.0,3.0,3.0,4.0,0.0,1.0,,,,,,Away,1713.21252441,1602.34265137,110.8698730399999
756,425,2001-11-24,Hertha,Rostock,1,1,D,15.0,13.0,3.0,4.0,17.0,20.0,7.0,6.0,4.0,1.0,0.0,0.0,,,,,,Away,1740.80688477,1631.53320312,109.27368164999984
757,425,2001-11-24,Rostock,Hertha,1,1,D,13.0,15.0,4.0,3.0,20.0,17.0,6.0,7.0,1.0,4.0,0.0,0.0,,,,,,Home,1631.53320312,1740.80688477,-109.27368164999984
758,426,2001-11-24,Leverkusen,Hamburg,4,1,W,17.0,12.0,8.0,3.0,16.0,21.0,7.0,3.0,0.0,3.0,0.0,0.0,,,,,,Home,1845.70629883,1675.99633789,169.70996093999997
759,426,2001-11-24,Hamburg,Leverkusen,1,4,L,12.0,17.0,3.0,8.0,21.0,16.0,3.0,7.0,3.0,0.0,0.0,0.0,,,,,,Away,1675.99633789,1845.70629883,-169.70996093999997
760,427,2001-11-24,Schalke,Werder,1,4,L,21.0,16.0,6.0,6.0,24.0,22.0,4.0,3.0,4.0,1.0,0.0,0.0,,,,,,Home,1776.40161133,1751.53564453,24.865966800000024
761,427,2001-11-24,Werder,Schalke,4,1,W,16.0,21.0,6.0,6.0,22.0,24.0,3.0,4.0,1.0,4.0,0.0,0.0,,,,,,Away,1751.53564453,1776.40161133,-24.865966800000024
762,428,2001-11-24,St Pauli,Koeln,1,2,L,15.0,13.0,3.0,5.0,23.0,25.0,6.0,5.0,3.0,4.0,1.0,0.0,,,,,,Home,1567.94238281,1617.75622559,-49.81384277999996
763,428,2001-11-24,Koeln,St Pauli,2,1,W,13.0,15.0,5.0,3.0,25.0,23.0,5.0,6.0,4.0,3.0,0.0,1.0,,,,,,Away,1617.75622559,1567.94238281,49.81384277999996
764,429,2001-11-24,Gladbach,Wolfsburg,1,3,L,14.0,9.0,5.0,4.0,14.0,26.0,12.0,3.0,3.0,1.0,0.0,0.0,,,,,,Away,1649.39379883,1691.59558105,-42.20178222000004
765,429,2001-11-24,Wolfsburg,Gladbach,3,1,W,9.0,14.0,4.0,5.0,26.0,14.0,3.0,12.0,1.0,3.0,0.0,0.0,,,,,,Home,1691.59558105,1649.39379883,42.20178222000004
766,431,2001-11-25,Dortmund,Lautern,3,0,W,12.0,8.0,8.0,3.0,15.0,18.0,6.0,2.0,1.0,3.0,0.0,0.0,,,,,,Home,1799.68908691,1750.54418945,49.14489746000004
767,431,2001-11-25,Lautern,Dortmund,0,3,L,8.0,12.0,3.0,8.0,18.0,15.0,2.0,6.0,3.0,1.0,0.0,0.0,,,,,,Away,1750.54418945,1799.68908691,-49.14489746000004
768,432,2001-12-01,Rostock,Wolfsburg,1,2,L,10.0,9.0,2.0,4.0,20.0,20.0,3.0,5.0,0.0,2.0,0.0,0.0,,,,,,Home,1628.74438477,1694.99414062,-66.24975585000016
769,432,2001-12-01,Wolfsburg,Rostock,2,1,W,9.0,10.0,4.0,2.0,20.0,20.0,5.0,3.0,2.0,0.0,0.0,0.0,,,,,,Away,1694.99414062,1628.74438477,66.24975585000016
770,433,2001-12-01,Lautern,Freiburg,3,0,W,18.0,4.0,7.0,2.0,11.0,9.0,7.0,2.0,1.0,1.0,0.0,0.0,,,,,,Home,1738.48742676,1714.58203125,23.905395510000062
771,433,2001-12-01,Freiburg,Lautern,0,3,L,4.0,18.0,2.0,7.0,9.0,11.0,2.0,7.0,1.0,1.0,0.0,0.0,,,,,,Away,1714.58203125,1738.48742676,-23.905395510000062
772,435,2001-12-01,Schalke,Nuernberg,3,0,W,4.0,4.0,3.0,1.0,11.0,16.0,5.0,1.0,2.0,3.0,0.0,2.0,,,,,,Away,1754.61853027,1589.34509277,165.2734375
773,435,2001-12-01,Nuernberg,Schalke,0,3,L,4.0,4.0,1.0,3.0,16.0,11.0,1.0,5.0,3.0,2.0,2.0,0.0,,,,,,Home,1589.34509277,1754.61853027,-165.2734375
774,436,2001-12-01,Gladbach,Stuttgart,1,1,D,8.0,8.0,4.0,3.0,18.0,22.0,1.0,9.0,2.0,3.0,0.0,0.0,,,,,,Away,1638.7755127,1708.73596191,-69.96044920999998
775,436,2001-12-01,Stuttgart,Gladbach,1,1,D,8.0,8.0,3.0,4.0,22.0,18.0,9.0,1.0,3.0,2.0,0.0,0.0,,,,,,Home,1708.73596191,1638.7755127,69.96044920999998
776,437,2001-12-01,Leverkusen,Werder,1,2,L,9.0,10.0,1.0,6.0,20.0,13.0,3.0,6.0,7.0,3.0,1.0,0.0,,,,,,Away,1835.88256836,1766.09887695,69.78369141000007
777,437,2001-12-01,Werder,Leverkusen,2,1,W,10.0,9.0,6.0,1.0,13.0,20.0,6.0,3.0,3.0,7.0,0.0,1.0,,,,,,Home,1766.09887695,1835.88256836,-69.78369141000007
778,438,2001-12-01,Koeln,Dortmund,0,2,L,18.0,10.0,7.0,3.0,13.0,16.0,9.0,3.0,2.0,4.0,0.0,0.0,,,,,,Home,1622.70300293,1804.52612305,-181.8231201200001
779,438,2001-12-01,Dortmund,Koeln,2,0,W,10.0,18.0,3.0,7.0,16.0,13.0,3.0,9.0,4.0,2.0,0.0,0.0,,,,,,Away,1804.52612305,1622.70300293,181.8231201200001
780,439,2001-12-02,St Pauli,Hamburg,3,4,L,14.0,22.0,7.0,7.0,28.0,27.0,6.0,5.0,3.0,5.0,0.0,0.0,,,,,,Away,1555.77587891,1667.8026123,-112.02673338999989
781,439,2001-12-02,Hamburg,St Pauli,4,3,W,22.0,14.0,7.0,7.0,27.0,28.0,5.0,6.0,5.0,3.0,0.0,0.0,,,,,,Home,1667.8026123,1555.77587891,112.02673338999989
782,440,2001-12-02,Hertha,Bayern,2,1,W,13.0,13.0,9.0,4.0,20.0,18.0,3.0,3.0,3.0,2.0,0.0,0.0,,,,,,Home,1736.37597656,1918.41772461,-182.04174805000002
783,440,2001-12-02,Bayern,Hertha,1,2,L,13.0,13.0,4.0,9.0,18.0,20.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,Away,1918.41772461,1736.37597656,182.04174805000002
784,442,2001-12-08,St Pauli,Werder,0,3,L,7.0,14.0,2.0,6.0,15.0,12.0,3.0,5.0,3.0,3.0,0.0,0.0,,,,,,Home,1544.40625,1765.67590332,-221.2696533200001
785,442,2001-12-08,Werder,St Pauli,3,0,W,14.0,7.0,6.0,2.0,12.0,15.0,5.0,3.0,3.0,3.0,0.0,0.0,,,,,,Away,1765.67590332,1544.40625,221.2696533200001
786,443,2001-12-08,Rostock,Gladbach,2,0,W,8.0,17.0,3.0,9.0,17.0,16.0,3.0,7.0,0.0,2.0,0.0,1.0,,,,,,Away,1612.5201416,1634.95361328,-22.43347167999991
787,443,2001-12-08,Gladbach,Rostock,0,2,L,17.0,8.0,9.0,3.0,16.0,17.0,7.0,3.0,2.0,0.0,1.0,0.0,,,,,,Home,1634.95361328,1612.5201416,22.43347167999991
788,444,2001-12-08,Nuernberg,Leverkusen,2,4,L,7.0,19.0,3.0,10.0,15.0,10.0,1.0,8.0,2.0,2.0,0.0,0.0,,,,,,Away,1571.42590332,1829.90222168,-258.4763183599998
789,444,2001-12-08,Leverkusen,Nuernberg,4,2,W,19.0,7.0,10.0,3.0,10.0,15.0,8.0,1.0,2.0,2.0,0.0,0.0,,,,,,Home,1829.90222168,1571.42590332,258.4763183599998
790,445,2001-12-08,Dortmund,Hamburg,1,0,W,18.0,13.0,5.0,4.0,7.0,22.0,7.0,7.0,1.0,3.0,0.0,0.0,,,,,,Home,1805.1192627,1663.36206055,141.75720215
791,445,2001-12-08,Hamburg,Dortmund,0,1,L,13.0,18.0,4.0,5.0,22.0,7.0,7.0,7.0,3.0,1.0,0.0,0.0,,,,,,Away,1663.36206055,1805.1192627,-141.75720215
792,446,2001-12-08,Wolfsburg,Bayern,3,3,D,19.0,23.0,8.0,9.0,25.0,18.0,5.0,4.0,4.0,2.0,0.0,0.0,,,,,,Away,1695.4083252,1906.24194336,-210.83361816000001
793,446,2001-12-08,Bayern,Wolfsburg,3,3,D,23.0,19.0,9.0,8.0,18.0,25.0,4.0,5.0,2.0,4.0,0.0,0.0,,,,,,Home,1906.24194336,1695.4083252,210.83361816000001
794,447,2001-12-08,Cottbus,Lautern,0,2,L,16.0,8.0,6.0,3.0,24.0,22.0,12.0,3.0,3.0,4.0,0.0,0.0,,,,,,Home,1587.18835449,1739.90673828,-152.71838378999996
795,447,2001-12-08,Lautern,Cottbus,2,0,W,8.0,16.0,3.0,6.0,22.0,24.0,3.0,12.0,4.0,3.0,0.0,0.0,,,,,,Away,1739.90673828,1587.18835449,152.71838378999996
796,448,2001-12-09,Freiburg,Koeln,0,0,D,7.0,17.0,2.0,2.0,25.0,26.0,8.0,4.0,2.0,4.0,0.0,0.0,,,,,,Home,1689.12304688,1607.29150391,81.83154296999987
797,448,2001-12-09,Koeln,Freiburg,0,0,D,17.0,7.0,2.0,2.0,26.0,25.0,4.0,8.0,4.0,2.0,0.0,0.0,,,,,,Away,1607.29150391,1689.12304688,-81.83154296999987
798,449,2001-12-09,Hertha,Schalke,0,0,D,12.0,14.0,3.0,6.0,23.0,23.0,2.0,8.0,4.0,1.0,0.0,0.0,,,,,,Away,1706.57275391,1756.72766113,-50.154907219999814
799,449,2001-12-09,Schalke,Hertha,0,0,D,14.0,12.0,6.0,3.0,23.0,23.0,8.0,2.0,1.0,4.0,0.0,0.0,,,,,,Home,1756.72766113,1706.57275391,50.154907219999814
800,450,2001-12-15,Koeln,Cottbus,0,0,D,7.0,2.0,6.0,1.0,7.0,18.0,3.0,1.0,1.0,3.0,0.0,0.0,,,,,,Home,1611.64257812,1578.60827637,33.03430174999994
801,450,2001-12-15,Cottbus,Koeln,0,0,D,2.0,7.0,1.0,6.0,18.0,7.0,1.0,3.0,3.0,1.0,0.0,0.0,,,,,,Away,1578.60827637,1611.64257812,-33.03430174999994
802,451,2001-12-15,Freiburg,Hamburg,1,1,D,9.0,12.0,1.0,3.0,17.0,14.0,5.0,7.0,1.0,2.0,0.0,0.0,,,,,,Away,1684.77197266,1660.29309082,24.478881839999985
803,451,2001-12-15,Hamburg,Freiburg,1,1,D,12.0,9.0,3.0,1.0,14.0,17.0,7.0,5.0,2.0,1.0,0.0,0.0,,,,,,Home,1660.29309082,1684.77197266,-24.478881839999985
804,452,2001-12-15,Bayern,Rostock,0,1,L,8.0,5.0,2.0,5.0,16.0,10.0,3.0,7.0,5.0,2.0,0.0,0.0,,,,,,Away,1899.34484863,1627.42150879,271.9233398399999
805,452,2001-12-15,Rostock,Bayern,1,0,W,5.0,8.0,5.0,2.0,10.0,16.0,7.0,3.0,2.0,5.0,0.0,0.0,,,,,,Home,1627.42150879,1899.34484863,-271.9233398399999
806,453,2001-12-15,Leverkusen,Hertha,1,2,L,14.0,11.0,5.0,5.0,25.0,31.0,4.0,4.0,3.0,3.0,0.0,0.0,,,,,,Away,1832.20141602,1710.15637207,122.04504394999981
807,453,2001-12-15,Hertha,Leverkusen,2,1,W,11.0,14.0,5.0,5.0,31.0,25.0,4.0,4.0,3.0,3.0,0.0,0.0,,,,,,Home,1710.15637207,1832.20141602,-122.04504394999981
808,455,2001-12-15,Nuernberg,St Pauli,0,0,D,16.0,7.0,5.0,4.0,19.0,21.0,9.0,1.0,1.0,3.0,0.0,0.0,,,,,,Home,1569.12670898,1536.82312012,32.30358885999999
809,455,2001-12-15,St Pauli,Nuernberg,0,0,D,7.0,16.0,4.0,5.0,21.0,19.0,1.0,9.0,3.0,1.0,0.0,0.0,,,,,,Away,1536.82312012,1569.12670898,-32.30358885999999
810,456,2001-12-15,Dortmund,Werder,1,1,D,6.0,18.0,3.0,5.0,15.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,,,,,,Away,1808.18811035,1773.25915527,34.92895507999992
811,456,2001-12-15,Werder,Dortmund,1,1,D,18.0,6.0,5.0,3.0,13.0,15.0,6.0,1.0,1.0,1.0,0.0,0.0,,,,,,Home,1773.25915527,1808.18811035,-34.92895507999992
812,457,2001-12-16,Schalke,Wolfsburg,1,3,L,11.0,12.0,3.0,7.0,17.0,33.0,3.0,3.0,4.0,4.0,0.0,0.0,,,,,,Away,1753.14404297,1702.30541992,50.838623050000024
813,457,2001-12-16,Wolfsburg,Schalke,3,1,W,12.0,11.0,7.0,3.0,33.0,17.0,3.0,3.0,4.0,4.0,0.0,0.0,,,,,,Home,1702.30541992,1753.14404297,-50.838623050000024
814,458,2001-12-16,Lautern,Stuttgart,2,2,D,20.0,19.0,9.0,9.0,17.0,14.0,5.0,6.0,2.0,2.0,0.0,0.0,,,,,,Home,1748.48681641,1685.64086914,62.845947270000124
815,458,2001-12-16,Stuttgart,Lautern,2,2,D,19.0,20.0,9.0,9.0,14.0,17.0,6.0,5.0,2.0,2.0,0.0,0.0,,,,,,Away,1685.64086914,1748.48681641,-62.845947270000124
816,459,2001-12-18,Cottbus,Hamburg,2,5,L,8.0,21.0,3.0,10.0,11.0,6.0,5.0,5.0,3.0,3.0,0.0,0.0,,,,,,Away,1581.7166748,1658.74621582,-77.02954102000012
817,459,2001-12-18,Hamburg,Cottbus,5,2,W,21.0,8.0,10.0,3.0,6.0,11.0,5.0,5.0,3.0,3.0,0.0,0.0,,,,,,Home,1658.74621582,1581.7166748,77.02954102000012
818,460,2001-12-18,Hertha,St Pauli,2,2,D,13.0,5.0,6.0,3.0,21.0,12.0,7.0,3.0,3.0,2.0,0.0,0.0,,,,,,Home,1719.19396973,1539.91247559,179.28149413999995
819,460,2001-12-18,St Pauli,Hertha,2,2,D,5.0,13.0,3.0,6.0,12.0,21.0,3.0,7.0,2.0,3.0,0.0,0.0,,,,,,Away,1539.91247559,1719.19396973,-179.28149413999995
820,461,2001-12-18,Nuernberg,Dortmund,2,2,D,25.0,19.0,11.0,8.0,18.0,18.0,9.0,4.0,3.0,3.0,0.0,0.0,,,,,,Home,1566.03723145,1809.44018555,-243.4029541
821,461,2001-12-18,Dortmund,Nuernberg,2,2,D,19.0,25.0,8.0,11.0,18.0,18.0,4.0,9.0,3.0,3.0,0.0,0.0,,,,,,Away,1809.44018555,1566.03723145,243.4029541
822,462,2001-12-18,Freiburg,Werder,2,3,L,5.0,24.0,3.0,13.0,11.0,12.0,4.0,8.0,0.0,1.0,0.0,0.0,,,,,,Away,1686.31884766,1772.00708008,-85.68823241999985
823,462,2001-12-18,Werder,Freiburg,3,2,W,24.0,5.0,13.0,3.0,12.0,11.0,8.0,4.0,1.0,0.0,0.0,0.0,,,,,,Home,1772.00708008,1686.31884766,85.68823241999985
824,463,2001-12-18,Gladbach,Bayern,0,0,D,4.0,10.0,1.0,5.0,24.0,14.0,4.0,4.0,1.0,1.0,0.0,0.0,,,,,,Away,1623.62976074,1886.44543457,-262.81567383000015
825,463,2001-12-18,Bayern,Gladbach,0,0,D,10.0,4.0,5.0,1.0,14.0,24.0,4.0,4.0,1.0,1.0,0.0,0.0,,,,,,Home,1886.44543457,1623.62976074,262.81567383000015
826,464,2001-12-19,Koeln,Stuttgart,0,0,D,8.0,4.0,4.0,2.0,20.0,21.0,4.0,3.0,2.0,2.0,0.0,0.0,,,,,,Home,1608.53405762,1689.51879883,-80.98474120999981
827,464,2001-12-19,Stuttgart,Koeln,0,0,D,4.0,8.0,2.0,4.0,21.0,20.0,3.0,4.0,2.0,2.0,0.0,0.0,,,,,,Away,1689.51879883,1608.53405762,80.98474120999981
828,465,2001-12-19,Schalke,Rostock,3,1,W,10.0,15.0,4.0,6.0,19.0,15.0,2.0,9.0,3.0,1.0,0.0,0.0,,,,,,Away,1742.94519043,1640.32092285,102.62426757999992
829,465,2001-12-19,Rostock,Schalke,1,3,L,15.0,10.0,6.0,4.0,15.0,19.0,9.0,2.0,1.0,3.0,0.0,0.0,,,,,,Home,1640.32092285,1742.94519043,-102.62426757999992
830,467,2001-12-19,Leverkusen,Wolfsburg,1,3,L,4.0,19.0,2.0,8.0,23.0,21.0,0.0,5.0,3.0,1.0,0.0,0.0,,,,,,Away,1823.16381836,1712.50427246,110.65954590000001
831,467,2001-12-19,Wolfsburg,Leverkusen,3,1,W,19.0,4.0,8.0,2.0,21.0,23.0,5.0,0.0,1.0,3.0,0.0,0.0,,,,,,Home,1712.50427246,1823.16381836,-110.65954590000001
832,468,2002-01-26,Hamburg,Stuttgart,0,3,L,8.0,11.0,4.0,5.0,22.0,17.0,9.0,4.0,3.0,1.0,0.0,0.0,,,,,,Away,1666.15893555,1689.53369141,-23.37475586000005
833,468,2002-01-26,Stuttgart,Hamburg,3,0,W,11.0,8.0,5.0,4.0,17.0,22.0,4.0,9.0,1.0,3.0,0.0,0.0,,,,,,Home,1689.53369141,1666.15893555,23.37475586000005
834,469,2002-01-26,St Pauli,Wolfsburg,3,1,W,19.0,11.0,6.0,4.0,11.0,13.0,7.0,13.0,1.0,3.0,0.0,1.0,,,,,,Home,1546.26818848,1724.47290039,-178.20471191000001
835,469,2002-01-26,Wolfsburg,St Pauli,1,3,L,11.0,19.0,4.0,6.0,13.0,11.0,13.0,7.0,3.0,1.0,1.0,0.0,,,,,,Away,1724.47290039,1546.26818848,178.20471191000001
836,470,2002-01-26,Rostock,Leverkusen,0,2,L,7.0,20.0,2.0,5.0,21.0,21.0,2.0,10.0,0.0,3.0,0.0,0.0,,,,,,Away,1629.92797852,1811.19519043,-181.26721191000001
837,470,2002-01-26,Leverkusen,Rostock,2,0,W,20.0,7.0,5.0,2.0,21.0,21.0,10.0,2.0,3.0,0.0,0.0,0.0,,,,,,Home,1811.19519043,1629.92797852,181.26721191000001
838,472,2002-01-26,Gladbach,Lautern,0,2,L,14.0,9.0,5.0,4.0,20.0,19.0,7.0,6.0,2.0,4.0,0.0,0.0,,,,,,Home,1631.20825195,1728.19616699,-96.98791503999996
839,472,2002-01-26,Lautern,Gladbach,2,0,W,9.0,14.0,4.0,5.0,19.0,20.0,6.0,7.0,4.0,2.0,0.0,0.0,,,,,,Away,1728.19616699,1631.20825195,96.98791503999996
840,473,2002-01-26,Bayern,Schalke,1,5,L,5.0,10.0,2.0,6.0,16.0,13.0,3.0,2.0,0.0,1.0,1.0,0.0,,,,,,Away,1878.86694336,1753.33813477,125.52880859000015
841,473,2002-01-26,Schalke,Bayern,5,1,W,10.0,5.0,6.0,2.0,13.0,16.0,2.0,3.0,1.0,0.0,0.0,1.0,,,,,,Home,1753.33813477,1878.86694336,-125.52880859000015
842,474,2002-01-26,Nuernberg,Freiburg,0,2,L,9.0,15.0,2.0,9.0,18.0,20.0,10.0,10.0,2.0,3.0,0.0,0.0,,,,,,Away,1570.38586426,1682.23010254,-111.8442382799999
843,474,2002-01-26,Freiburg,Nuernberg,2,0,W,15.0,9.0,9.0,2.0,20.0,18.0,10.0,10.0,3.0,2.0,0.0,0.0,,,,,,Home,1682.23010254,1570.38586426,111.8442382799999
844,475,2002-01-27,Cottbus,Werder,2,1,W,12.0,15.0,4.0,9.0,22.0,14.0,2.0,8.0,5.0,1.0,0.0,0.0,,,,,,Home,1574.30395508,1776.09594727,-201.79199218999997
845,475,2002-01-27,Werder,Cottbus,1,2,L,15.0,12.0,9.0,4.0,14.0,22.0,8.0,2.0,1.0,5.0,0.0,0.0,,,,,,Away,1776.09594727,1574.30395508,201.79199218999997
846,476,2002-01-27,Dortmund,Hertha,3,1,W,18.0,16.0,8.0,9.0,15.0,21.0,4.0,6.0,1.0,5.0,0.0,0.0,,,,,,Home,1805.09155273,1712.83825684,92.25329589000012
847,476,2002-01-27,Hertha,Dortmund,1,3,L,16.0,18.0,9.0,8.0,21.0,15.0,6.0,4.0,5.0,1.0,0.0,0.0,,,,,,Away,1712.83825684,1805.09155273,-92.25329589000012
848,477,2002-02-02,Lautern,Koeln,1,0,W,10.0,22.0,5.0,8.0,22.0,12.0,1.0,4.0,6.0,4.0,0.0,0.0,,,,,,Away,1738.54272461,1601.2331543,137.30957031000003
849,477,2002-02-02,Koeln,Lautern,0,1,L,22.0,10.0,8.0,5.0,12.0,22.0,4.0,1.0,4.0,6.0,0.0,0.0,,,,,,Home,1601.2331543,1738.54272461,-137.30957031000003
850,479,2002-02-02,Hertha,Freiburg,1,1,D,17.0,3.0,12.0,1.0,22.0,15.0,5.0,2.0,1.0,1.0,0.0,0.0,,,,,,Home,1707.2611084,1687.29162598,19.969482420000077
851,479,2002-02-02,Freiburg,Hertha,1,1,D,3.0,17.0,1.0,12.0,15.0,22.0,2.0,5.0,1.0,1.0,0.0,0.0,,,,,,Away,1687.29162598,1707.2611084,-19.969482420000077
852,480,2002-02-02,Nuernberg,Cottbus,2,0,W,16.0,6.0,11.0,3.0,16.0,24.0,4.0,5.0,3.0,3.0,0.0,0.0,,,,,,Home,1565.32421875,1585.26733398,-19.943115230000103
853,480,2002-02-02,Cottbus,Nuernberg,0,2,L,6.0,16.0,3.0,11.0,24.0,16.0,5.0,4.0,3.0,3.0,0.0,0.0,,,,,,Away,1585.26733398,1565.32421875,19.943115230000103
854,481,2002-02-02,Schalke,Gladbach,2,0,W,6.0,13.0,2.0,5.0,18.0,16.0,4.0,5.0,2.0,2.0,0.0,0.0,,,,,,Home,1771.70959473,1620.86157227,150.84802246000004
855,481,2002-02-02,Gladbach,Schalke,0,2,L,13.0,6.0,5.0,2.0,16.0,18.0,5.0,4.0,2.0,2.0,0.0,0.0,,,,,,Away,1620.86157227,1771.70959473,-150.84802246000004
856,482,2002-02-02,Stuttgart,Werder,2,1,W,7.0,16.0,3.0,8.0,13.0,16.0,4.0,5.0,1.0,2.0,0.0,0.0,,,,,,Away,1698.95239258,1765.13256836,-66.18017578000013
857,482,2002-02-02,Werder,Stuttgart,1,2,L,16.0,7.0,8.0,3.0,16.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,,,,,,Home,1765.13256836,1698.95239258,66.18017578000013
858,483,2002-02-02,Dortmund,Wolfsburg,1,1,D,4.0,25.0,2.0,8.0,25.0,23.0,1.0,9.0,3.0,3.0,0.0,0.0,,,,,,Away,1810.66882324,1709.99377441,100.67504882999992
859,483,2002-02-02,Wolfsburg,Dortmund,1,1,D,25.0,4.0,8.0,2.0,23.0,25.0,9.0,1.0,3.0,3.0,0.0,0.0,,,,,,Home,1709.99377441,1810.66882324,-100.67504882999992
860,484,2002-02-03,Leverkusen,Bayern,0,2,L,7.0,16.0,2.0,9.0,25.0,28.0,0.0,3.0,2.0,3.0,0.0,0.0,,,,,,Away,1814.74475098,1860.4954834,-45.75073242000008
861,484,2002-02-03,Bayern,Leverkusen,2,0,W,16.0,7.0,9.0,2.0,28.0,25.0,3.0,0.0,3.0,2.0,0.0,0.0,,,,,,Home,1860.4954834,1814.74475098,45.75073242000008
862,485,2002-02-03,St Pauli,Rostock,0,1,L,9.0,16.0,3.0,4.0,18.0,19.0,7.0,9.0,3.0,0.0,0.0,0.0,,,,,,Away,1560.74731445,1626.37841797,-65.63110352000012
863,485,2002-02-03,Rostock,St Pauli,1,0,W,16.0,9.0,4.0,3.0,19.0,18.0,9.0,7.0,0.0,3.0,0.0,0.0,,,,,,Home,1626.37841797,1560.74731445,65.63110352000012
864,486,2002-02-05,Stuttgart,Nuernberg,2,3,L,9.0,12.0,4.0,6.0,18.0,15.0,12.0,4.0,1.0,2.0,0.0,1.0,,,,,,Home,1710.69116211,1574.43786621,136.2532959
865,486,2002-02-05,Nuernberg,Stuttgart,3,2,W,12.0,9.0,6.0,4.0,15.0,18.0,4.0,12.0,2.0,1.0,1.0,0.0,,,,,,Away,1574.43786621,1710.69116211,-136.2532959
866,487,2002-02-05,Hertha,Cottbus,0,1,L,13.0,18.0,7.0,6.0,33.0,23.0,7.0,1.0,2.0,1.0,0.0,0.0,,,,,,Away,1704.31518555,1576.15380859,128.1613769600001
867,487,2002-02-05,Cottbus,Hertha,1,0,W,18.0,13.0,6.0,7.0,23.0,33.0,1.0,7.0,1.0,2.0,0.0,0.0,,,,,,Home,1576.15380859,1704.31518555,-128.1613769600001
868,488,2002-02-05,Gladbach,Koeln,4,0,W,19.0,11.0,11.0,3.0,19.0,17.0,6.0,2.0,2.0,4.0,0.0,0.0,,,,,,Home,1616.77416992,1594.84411621,21.93005371000004
869,488,2002-02-05,Koeln,Gladbach,0,4,L,11.0,19.0,3.0,11.0,17.0,19.0,2.0,6.0,4.0,2.0,0.0,0.0,,,,,,Away,1594.84411621,1616.77416992,-21.93005371000004
870,489,2002-02-05,Freiburg,Wolfsburg,0,0,D,8.0,14.0,4.0,8.0,8.0,15.0,7.0,5.0,1.0,1.0,0.0,0.0,,,,,,Home,1690.2376709,1710.43005371,-20.192382810000026
871,489,2002-02-05,Wolfsburg,Freiburg,0,0,D,14.0,8.0,8.0,4.0,15.0,8.0,5.0,7.0,1.0,1.0,0.0,0.0,,,,,,Away,1710.43005371,1690.2376709,20.192382810000026
872,491,2002-02-06,Rostock,Dortmund,0,2,L,7.0,18.0,2.0,8.0,16.0,16.0,0.0,6.0,3.0,1.0,0.0,0.0,,,,,,Away,1630.82348633,1810.23254395,-179.4090576200001
873,491,2002-02-06,Dortmund,Rostock,2,0,W,18.0,7.0,8.0,2.0,16.0,16.0,6.0,0.0,1.0,3.0,0.0,0.0,,,,,,Home,1810.23254395,1630.82348633,179.4090576200001
874,492,2002-02-06,Hamburg,Lautern,2,2,D,9.0,22.0,3.0,9.0,24.0,16.0,2.0,10.0,2.0,1.0,0.0,0.0,,,,,,Away,1663.31762695,1744.9317627,-81.61413575000006
875,492,2002-02-06,Lautern,Hamburg,2,2,D,22.0,9.0,9.0,3.0,16.0,24.0,10.0,2.0,1.0,2.0,0.0,0.0,,,,,,Home,1744.9317627,1663.31762695,81.61413575000006
876,493,2002-02-06,Leverkusen,Schalke,0,1,L,26.0,5.0,5.0,2.0,12.0,27.0,8.0,0.0,2.0,5.0,0.0,0.0,,,,,,Home,1807.85400391,1775.79711914,32.056884770000124
877,493,2002-02-06,Schalke,Leverkusen,1,0,W,5.0,26.0,2.0,5.0,27.0,12.0,0.0,8.0,5.0,2.0,0.0,0.0,,,,,,Away,1775.79711914,1807.85400391,-32.056884770000124
